,route.of.administration_intravenous,291,325,600,sex_male,4,species_monkey,848,adult,191,339,sex_male/female,tissue_blood,mode.of.administration_single,164,route.of.administration_oral,route.of.administration_intraperitoneal,species_mouse,18,sex_female,tissue_kidney,species_cattle,species_human,tissue_heart,mode.of.administration_continuous,409,tissue_fat,1272,species_pig,route.of.administration_pollution,mode.of.administration_repeated,species_rat,147,tissue_whole body,tissue_testis,11,tissue_liver,1301
257,False,-7.535079751872199,-3.4280628213652977,1.3032399280984277,False,29.177766129106622,False,0.0049085239202202,1,12.52550184,-20.038504606899444,False,True,False,63.85333333333333,False,False,False,30.0,True,False,False,True,False,True,-0.0257386327272727,False,0.8267078067241658,False,True,False,False,3.44,False,False,0.1547860246589514,False,3.6512345679012346
260,False,20.465160989855107,-3.4280628213653017,1.225110951702757,False,29.17776612910663,False,0.0039431634344748,1,12.52550184,42.53591004357464,False,True,False,63.85333333333333,False,False,False,30.0,True,False,False,True,False,True,0.0023149899999999,False,0.8538804796695666,False,True,False,False,3.44,False,False,0.1547860246589512,False,3.6512345679012346
261,False,-60.44234203965505,-3.4280628213653035,1.046550983389033,False,29.178043671943456,False,0.0045238548394091,1,12.525501840000002,28.47503190372915,False,True,False,63.85333333333333,False,False,False,30.0,True,False,False,True,False,True,0.0296501672727273,False,0.8267078067241658,False,True,False,False,3.32,False,False,0.1555550388796966,False,3.6512345679012346
262,False,-9.992704873647462,-4.41028466463296,0.9472324050117172,False,34.99253057235784,False,0.0026985045898413,1,12.897580853932588,2.9251162423519226,True,True,False,63.52808988764045,False,False,False,35.0,False,False,False,True,False,True,0.0019181844897959,False,0.6559004595672064,False,True,False,False,3.4814814814814814,False,False,0.1437180791592078,False,4.193949002510239
263,False,-9.992704873647462,-4.41028466463296,0.9472324050117172,False,34.99253057235784,False,0.0026985045898413,1,12.897580853932588,2.9251162423519226,False,True,False,63.52808988764045,False,False,False,35.0,True,False,False,True,False,True,0.0019181844897959,False,0.6559004595672064,False,True,False,False,3.4814814814814814,False,False,0.1437180791592078,False,4.193949002510239
265,False,-12.52720508618528,-3.58894243190068,0.9929283584309953,False,28.683937525686815,False,0.0026767064139906,1,12.91453047887324,2.972440483449576,False,False,True,63.40845070422535,True,False,True,29.0,True,False,False,False,False,False,0.0028877114546175,False,0.7391076838013807,False,False,False,False,3.3333333333333335,False,False,0.1597049230624392,True,3.549674438143247
267,False,-12.52720508618528,-3.58894243190068,0.9929283584309953,True,28.683937525686815,False,0.0026767064139906,1,12.91453047887324,2.972440483449576,False,False,True,63.40845070422535,True,False,True,29.0,False,False,False,False,False,False,0.0028877114546175,False,0.7391076838013807,False,False,False,False,3.3333333333333335,False,False,0.1597049230624392,True,3.549674438143247
269,False,-12.52720508618528,-3.58894243190068,0.9929283584309953,False,28.683937525686815,False,0.0026767064139906,1,12.91453047887324,2.972440483449576,False,False,True,63.40845070422535,True,False,True,29.0,True,True,False,False,False,False,0.0028877114546175,False,0.7391076838013807,False,False,False,False,3.3333333333333335,False,False,0.1597049230624392,False,3.549674438143247
271,False,-12.52720508618528,-3.58894243190068,0.9929283584309953,True,28.683937525686815,False,0.0026767064139906,1,12.91453047887324,2.972440483449576,False,False,True,63.40845070422535,True,False,True,29.0,False,True,False,False,False,False,0.0028877114546175,False,0.7391076838013807,False,False,False,False,3.3333333333333335,False,False,0.1597049230624392,False,3.549674438143247
273,False,173.17197996208955,2.8746503968886903,0.6583752045073982,True,22.32689520838369,False,0.0016910282885077,1,11.132126625,-68.8037081105108,False,True,False,52.25,False,False,False,24.0,False,False,False,True,False,True,-0.1392421155555556,False,0.7794905401564183,False,True,False,False,2.8181818181818183,False,False,0.1849408109237529,False,9.77777777777778
274,False,-18.26674264197662,-2.525282046956919,1.3483917485408836,True,27.0848827159855,False,0.0036330127879149,1,12.520471833333335,-8.209009988053964,False,True,False,61.61666666666667,False,False,False,29.0,False,False,False,True,False,True,-0.0235741046373365,False,0.8757126992504968,False,True,False,False,3.796296296296296,False,False,0.1606487771507276,False,5.331434674261303
275,False,224.00531307254528,3.727391367153612,0.496859703673134,True,26.260265672062346,False,0.0016808349026575,1,11.058732105263156,-97.01145863830271,False,True,False,52.21052631578947,False,False,False,28.0,False,False,False,True,False,True,-0.162256250164582,False,0.7213364015549479,False,True,False,False,2.888888888888889,False,False,0.1698754212835025,False,11.555555555555555
277,False,-64.63020030960155,-2.059072821365301,1.1851704930253,True,29.173696148472462,False,0.0040697446982477,1,12.555650320000002,2.5573246992422107,False,True,False,67.45333333333333,False,False,False,30.0,False,False,False,True,False,True,-0.019427145,False,0.7892789781753358,False,True,False,False,3.12,False,False,0.1571415393416638,False,3.6512345679012346
278,False,20.465160989855107,-3.4280628213653017,1.225110951702757,True,29.17776612910663,False,0.0039431634344748,1,12.52550184,42.53591004357464,False,True,False,63.85333333333333,False,False,False,30.0,False,False,False,True,False,True,0.0023149899999999,False,0.8538804796695666,False,True,False,False,3.44,False,False,0.1547860246589512,False,3.6512345679012346
279,False,-7.535079751872199,-3.4280628213652977,1.3032399280984277,True,29.177766129106622,False,0.0049085239202202,1,12.52550184,-20.038504606899444,False,True,False,63.85333333333333,False,False,False,30.0,False,False,False,True,False,True,-0.0257386327272727,False,0.8267078067241658,False,True,False,False,3.44,False,False,0.1547860246589514,False,3.6512345679012346
280,False,-60.44234203965505,-3.4280628213653035,1.046550983389033,True,29.178043671943456,False,0.0045238548394091,1,12.525501840000002,28.47503190372915,False,True,False,63.85333333333333,False,False,False,30.0,False,False,False,True,False,True,0.0296501672727273,False,0.8267078067241658,False,True,False,False,3.32,False,False,0.1555550388796966,False,3.6512345679012346
281,False,35.27415012155823,-3.4280628213652973,1.341167738899944,True,29.173696148472462,False,0.0041081321211271,1,12.50453496,8.105361824242168,False,True,False,63.733333333333334,False,False,False,30.0,False,False,False,True,False,True,0.002258537368421,False,0.7723624608333641,False,True,False,False,3.08,False,False,0.1571415393416639,False,3.6512345679012346
282,False,-112.86776944205546,-2.189293821365298,0.9349689837097892,True,29.070982905277585,False,0.0053242466385022,1,12.14518872,0.3311654725875262,False,True,False,61.81333333333333,False,False,False,30.0,False,False,False,True,False,True,0.046939886,False,0.7382638131538052,False,True,False,False,3.2857142857142856,False,False,0.1540206176660408,False,3.6512345679012346
283,False,2.0063330570699547,-5.8686145051319665,1.048599809558317,True,29.28901143264356,False,0.0044818076515627,1,12.83059296,0.0559637407222796,False,True,False,68.45333333333333,False,False,False,30.0,False,False,False,True,False,True,0.0029586294736842,False,0.7554459434913925,False,True,False,False,3.363636363636364,False,False,0.1577271917264579,False,3.6512345679012346
286,False,-9.066311699133044,-4.243637640306338,1.1883188610412956,True,26.13471491013583,False,0.0045135036269188,1,12.916054636363636,2.1451819906282137,False,True,False,66.15151515151516,False,False,False,27.0,False,False,False,True,False,True,0.0028892569444444,False,0.779839301851847,False,True,False,False,3.263157894736842,False,False,0.1674738963305137,False,3.3378684807256236
